knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,scan_idx,a_scan_m,a_scan_over_rc,E_scan_J,ideal_source,bs_backend
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,2,0.0005705914934959437,404970598842.37555,3.387703342115742,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,3,0.0007429017667552798,527265787859.28436,3.3043700260921685,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,4,0.0009672472186128731,686492332632.4738,3.170441497937226,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,5,0.0012593417108166932,893802961645.8759,3.0194314834752887,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,6,0.0016396444611927762,1163718364025.2485,2.9035891051449556,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,7,0.002134793071672881,1515144264319.5781,2.755500685073051,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,8,0.0027794693097961337,1972695638968.8035,2.641391742110636,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,9,0.0036188283288949965,2568420826748.2314,2.5001238910326613,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,10,0.004711661477195264,3344046295313.1675,2.3779058080115596,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,11,0.006134514228936777,4353899294359.636,2.241659052752251,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,12,0.00798704767037494,5668713107229.899,2.105916707036944,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,13,0.010399019076021976,7380581432765.163,1.9771677176787834,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,14,0.01353937051666457,9609408917908.156,1.844956766326118,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,15,0.017628062093876913,12511309656667.12,1.711084345595964,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,16,0.022951478638028513,16289541912749.305,1.5805379702590707,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,17,0.029882489003419853,21208744968262.777,1.448177162436489,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,18,0.03890656297672907,27613475292190.94,1.3169937291040144,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,19,0.05065577510926053,35952340360236.67,1.184768375562973,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,20,0.06595307720845878,46809420534757.51,1.0533217729422097,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,21,0.08586994047337602,60945179892187.516,0.9213426097642928,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,22,0.11180140471073331,79349731521096.22,0.7900694961624629,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,23,0.14556379131494412,103312188160054.6,0.6587105058937672,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,0,0.0002945243112740432,209035164508.8719,3.6794690064369733,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,1,0.0003856974502450309,273744227136.49847,3.6794690064369733,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,2,0.0005050942059146365,358484669632.5987,3.4544690263154854,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,3,0.0006614514995794272,469457419087.4652,3.371135706234634,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,4,0.0008662108596229191,614782965648.5339,3.237207167937772,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,5,0.0011343556614593156,805095583719.3597,3.0861971331904132,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,6,0.001485507544023353,1054321500662.681,2.937021428287771,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,7,0.0019453622336678747,1380697955917.6008,2.822266250944696,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,8,0.002547569842648857,1808107720725.4548,2.688157288823146,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,64000,64000,64000,nan,6.2831853071795845,0.4158553913852331,9,0.0033361972340427153,2367826732657.3105,2.551737786099421,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
