knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.10,0.1,18,0.07940339182921032,0.014616219127067858,0.9978124497630357,-0.24484087791183107,0.01443928836527478,1.407428229755756e-15,0.9989056260543514,0.003,2,1,1,continuation,1.3909063013959241e-15,0.9871793818004848,1.5554938380215893e-36,0.012820618199515188,True,stable,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.34335130000545,legacy,continuation,0.9989056260543514,-0.0010943739456485968,6.266754097922278,0.026519164151560505,0.02433161391459624,0.9949077931714692,0.007728411370984345,False,False,dimensionless_x,4.9509008004378074e-15,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.10,0.1,18,0.07940339182921032,0.014616219127067858,0.9978124497630357,-0.24484087791183107,0.01443928836527478,1.407428229755756e-15,0.9989056260543514,0.01,2,1,1,continuation,1.3561964256592154e-15,0.9625444558980375,1.5690683296508637e-36,0.0374555441019625,True,drift,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.36541660000512,legacy,continuation,0.9989056260543514,-0.0010943739456485968,6.266754097922278,0.08329292995228506,0.0811053797153208,0.9871793818004848,0.024634925902447313,False,False,dimensionless_x,5.551115123125783e-17,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.12,0.12,18,0.07940339182921032,0.014616219127067858,0.9978124497630357,-0.24484087791183107,0.01443928836527478,1.407428229755756e-15,0.9989056260543514,0.0,2,1,1,closest_to_a_nc,1.407428229755756e-15,0.9989056260543514,1.5493509877614884e-36,0.0010943739456485968,True,stable,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.38131120000617,legacy,continuation,0.9989056260543514,-0.0010943739456485968,6.266754097922278,0.002187550236964264,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.12,0.12,18,0.07940339182921032,0.014616219127067858,0.9978124497630357,-0.24484087791183107,0.01443928836527478,1.407428229755756e-15,0.9989056260543514,0.001,2,1,1,continuation,1.4017954024791298e-15,0.9949077931714692,1.5514223258962813e-36,0.005092206828530843,True,stable,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.40074680000544,legacy,continuation,0.9989056260543514,-0.0010943739456485968,6.266754097922278,0.010298088208496344,0.00811053797153208,0.9989056260543514,0.003997832882882246,False,False,dimensionless_x,1.7980408828499606e-14,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.12,0.12,18,0.07940339182921032,0.014616219127067858,0.9978124497630357,-0.24484087791183107,0.01443928836527478,1.407428229755756e-15,0.9989056260543514,0.003,2,1,1,continuation,1.3909063013959241e-15,0.9871793818004848,1.5554938380215893e-36,0.012820618199515188,True,stable,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.4197281000088,legacy,continuation,0.9989056260543514,-0.0010943739456485968,6.266754097922278,0.026519164151560505,0.02433161391459624,0.9949077931714692,0.007728411370984345,False,False,dimensionless_x,4.9509008004378074e-15,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.12,0.12,18,0.07940339182921032,0.014616219127067858,0.9978124497630357,-0.24484087791183107,0.01443928836527478,1.407428229755756e-15,0.9989056260543514,0.01,2,1,1,continuation,1.3561964256592154e-15,0.9625444558980375,1.5690683296508637e-36,0.0374555441019625,True,drift,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.43922820000444,legacy,continuation,0.9989056260543514,-0.0010943739456485968,6.266754097922278,0.08329292995228506,0.0811053797153208,0.9871793818004848,0.024634925902447313,False,False,dimensionless_x,5.551115123125783e-17,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.14,0.14,19,0.079301157168546,0.014226952190886816,0.9965277311274946,-0.24412182634091883,0.01443928836527478,1.406521881240903e-15,0.9982623558601691,0.0,2,1,1,closest_to_a_nc,1.406521881240903e-15,0.9982623558601691,1.5516838168877837e-36,0.0017376441398309073,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.45453160000034,legacy,continuation,0.998262355860169,-0.0017376441398310183,6.266754097922278,0.003472268872505402,0.0,nan,nan,False,False,dimensionless_x,2.220446049250313e-16,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.14,0.14,19,0.079301157168546,0.014226952190886816,0.9965277311274946,-0.24412182634091883,0.01443928836527478,1.406521881240903e-15,0.9982623558601691,0.001,2,1,1,continuation,1.400897679836433e-15,0.9942706450885563,1.5537512563288168e-36,0.005729354911443663,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.47567149999668,legacy,continuation,0.998262355860169,-0.0017376441398310183,6.266754097922278,0.011582806844037482,0.00811053797153208,0.9982623558601691,0.003991710771612755,False,False,dimensionless_x,-1.5265566588595902e-16,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.14,0.14,19,0.079301157168546,0.014226952190886816,0.9965277311274946,-0.24412182634091883,0.01443928836527478,1.406521881240903e-15,0.9982623558601691,0.003,2,1,1,continuation,1.3900247712864876e-15,0.9865537261775297,1.557815186928081e-36,0.013446273822470323,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.49509360000957,legacy,continuation,0.998262355860169,-0.0017376441398310183,6.266754097922278,0.027803882787101643,0.02433161391459624,0.9942706450885563,0.00771691891102666,False,False,dimensionless_x,4.690692279041286e-15,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.14,0.14,19,0.079301157168546,0.014226952190886816,0.9965277311274946,-0.24412182634091883,0.01443928836527478,1.406521881240903e-15,0.9982623558601691,0.01,2,1,1,continuation,1.3553626603086333e-15,0.9619527007506719,1.571365108307795e-36,0.03804729924932815,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.51379989999987,legacy,continuation,0.998262355860169,-0.0017376441398310183,6.266754097922278,0.0845776485878262,0.0811053797153208,0.9865537261775297,0.024601025426857825,False,False,dimensionless_x,-9.71445146547012e-17,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.16,0.16,20,0.07928704445598511,0.013868175538347944,0.9963503855510806,-0.24392637906654496,0.018281791673839844,1.4063967208842026e-15,0.9981735247696568,0.0,2,1,1,closest_to_a_nc,1.4063967208842026e-15,0.9981735247696568,1.5529208853855735e-36,0.001826475230343183,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.52930900000501,legacy,continuation,0.9981735247696568,-0.001826475230343183,6.266754097922278,0.003649614448919314,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.16,0.16,20,0.07928704445598511,0.013868175538347944,0.9963503855510806,-0.24392637906654496,0.018281791673839844,1.4063967208842026e-15,0.9981735247696568,0.001,2,1,1,continuation,1.400773709687519e-15,0.9941826587340163,1.5549877869143297e-36,0.005817341265983655,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.54901010000322,legacy,continuation,0.9981735247696568,-0.001826475230343183,6.266754097922278,0.011760152420451394,0.00811053797153208,0.9981735247696568,0.003990866035640472,False,False,dimensionless_x,6.418476861114186e-17,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.16,0.16,20,0.07928704445598511,0.013868175538347944,0.9963503855510806,-0.24392637906654496,0.018281791673839844,1.4063967208842026e-15,0.9981735247696568,0.003,2,1,1,continuation,1.3899030355193959e-15,0.9864673256491979,1.559050671448591e-36,0.013532674350802076,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.56831040000543,legacy,continuation,0.9981735247696568,-0.001826475230343183,6.266754097922278,0.027981228363515555,0.02433161391459624,0.9941826587340163,0.007715333084818421,False,False,dimensionless_x,4.8433479449272454e-15,1e-14,1e-13
9;1:2,ideal,32000,32000,32000,nan,16.371498082260015,0.9973848942450086,plateau_0.16,0.16,20,0.07928704445598511,0.013868175538347944,0.9963503855510806,-0.24392637906654496,0.018281791673839844,1.4063967208842026e-15,0.9981735247696568,0.01,2,1,1,continuation,1.3552475163717533e-15,0.9618709786962724,1.5725972025457067e-36,0.03812902130372764,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,54.73809290000645,9.093009699994582,0.004270599994924851,64.58790270000463,legacy,continuation,0.9981735247696568,-0.001826475230343183,6.266754097922278,0.08475499416424011,0.0811053797153208,0.9864673256491979,0.024596346952925563,False,False,dimensionless_x,1.249000902703301e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,global,,0,0.07987711114530081,nan,1.0037653822562096,-0.24718470745469406,0.02145411278413869,1.4116203332633734e-15,1.0018809221939549,0.0,2,1,1,closest_to_a_nc,1.4116203332633734e-15,1.0018809221939549,1.5479327435373703e-36,0.0018809221939548593,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.8131529000093,legacy,continuation,1.0018809221939549,0.0018809221939548593,6.2667540733723195,-0.003765382256209593,0.0,nan,nan,False,False,dimensionless_x,-2.220446049250313e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,global,,0,0.07987711114530081,nan,1.0037653822562096,-0.24718470745469406,0.02145411278413869,1.4116203332633734e-15,1.0018809221939549,0.001,2,1,1,continuation,1.4059474487880846e-15,0.9978546591856409,1.550022192202675e-36,0.0021453408143591313,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.8327447000047,legacy,continuation,1.0018809221939549,0.0018809221939548593,6.2667540733723195,0.00434515582354824,0.008110538079757833,1.0018809221939549,0.0040262630083139905,False,False,dimensionless_x,2.5673907444456745e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,global,,0,0.07987711114530081,nan,1.0037653822562096,-0.24718470745469406,0.02145411278413869,1.4116203332633734e-15,1.0018809221939549,0.003,2,1,1,continuation,1.3949831717190857e-15,0.990072892543272,1.554128918745803e-36,0.00992710745672798,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.85188640000706,legacy,continuation,1.0018809221939549,0.0018809221939548593,6.2667540733723195,0.020566231983063905,0.024331614239273498,0.9978546591856409,0.007781766642368848,False,False,dimensionless_x,4.6074255521944e-15,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,global,,0,0.07987711114530081,nan,1.0037653822562096,-0.24718470745469406,0.02145411278413869,1.4116203332633734e-15,1.0018809221939549,0.01,2,1,1,continuation,1.3600516830450141e-15,0.9652806794660628,1.5678175017940797e-36,0.034719320533937226,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.87061830000312,legacy,continuation,1.0018809221939549,0.0018809221939548593,6.2667540733723195,0.07733999854136873,0.08110538079757833,0.990072892543272,0.024792213077209246,False,False,dimensionless_x,-4.3021142204224816e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.01,0.01,9,0.08140805545422615,0.01375097279487102,1.0230037958321094,-0.2621650134176928,0.0032028912550809085,1.4250838589511017e-15,1.0114365011369273,0.0,2,1,1,closest_to_a_nc,1.4250838589511017e-15,1.0114365011369273,1.4728044058466682e-36,0.01143650113692729,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.88611870000022,legacy,continuation,1.0114365011369273,0.01143650113692729,6.2667540733723195,-0.02300379583210943,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.01,0.01,9,0.08140805545422615,0.01375097279487102,1.0230037958321094,-0.2621650134176928,0.0032028912550809085,1.4250838589511017e-15,1.0114365011369273,0.001,2,1,1,continuation,1.4192805245212403e-15,1.0073176528082495,1.474952895037555e-36,0.007317652808249475,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.90600590000395,legacy,continuation,1.0114365011369273,0.01143650113692729,6.2667540733723195,-0.014893257752351598,0.008110538079757833,1.0114365011369273,0.0041188483286778155,False,False,dimensionless_x,2.411265631607762e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.01,0.01,9,0.08140805545422615,0.01375097279487102,1.0230037958321094,-0.2621650134176928,0.0032028912550809085,1.4250838589511017e-15,1.0114365011369273,0.003,2,1,1,continuation,1.4080716535071637e-15,0.9993622884912912,1.479174376343724e-36,0.0006377115087088381,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.92550019999908,legacy,continuation,1.0114365011369273,0.01143650113692729,6.2667540733723195,0.0013278184071640678,0.024331614239273498,1.0073176528082495,0.007955364316958313,False,False,dimensionless_x,3.989863994746656e-15,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.01,0.01,9,0.08140805545422615,0.01375097279487102,1.0230037958321094,-0.2621650134176928,0.0032028912550809085,1.4250838589511017e-15,1.0114365011369273,0.01,2,1,1,continuation,1.3724207265619953e-15,0.9740594625661914,1.4932343933957432e-36,0.02594053743380864,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.94537739999942,legacy,continuation,1.0114365011369273,0.01143650113692729,6.2667540733723195,0.0581015849654689,0.08110538079757833,0.9993622884912912,0.025302825925099803,False,False,dimensionless_x,4.440892098500626e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.02,0.02,12,0.08016342307711448,0.011939543086911641,1.0073632841026934,-0.24958938170050166,0.005318637906984519,1.414147979886998e-15,1.0036748896443974,0.0,2,1,1,closest_to_a_nc,1.414147979886998e-15,1.0036748896443974,1.5376688817816497e-36,0.003674889644397439,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.96150010000565,legacy,continuation,1.0036748896443974,0.003674889644397439,6.2667540733723195,-0.007363284102693379,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.02,0.02,12,0.08016342307711448,0.011939543086911641,1.0073632841026934,-0.24958938170050166,0.005318637906984519,1.414147979886998e-15,1.0036748896443974,0.001,2,1,1,continuation,1.4084508149438527e-15,0.9996313938597101,1.5397693124956632e-36,0.00036860614028988437,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,139.9804368000041,legacy,continuation,1.0036748896443974,0.003674889644397439,6.2667540733723195,0.0007472539770644535,0.008110538079757833,1.0036748896443974,0.004043495784687323,False,True,dimensionless_x,4.85722573273506e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.02,0.02,12,0.08016342307711448,0.011939543086911641,1.0073632841026934,-0.24958938170050166,0.005318637906984519,1.414147979886998e-15,1.0036748896443974,0.003,2,1,1,continuation,1.3974409860324684e-15,0.9918172973331779,1.5438973895878267e-36,0.008182702666822084,True,stable,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,140.0019844000053,legacy,continuation,1.0036748896443974,0.003674889644397439,6.2667540733723195,0.01696833013658012,0.024331614239273498,0.9996313938597101,0.0078140965265322,False,False,dimensionless_x,4.558853294867049e-15,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.02,0.02,12,0.08016342307711448,0.011939543086911641,1.0073632841026934,-0.24958938170050166,0.005318637906984519,1.414147979886998e-15,1.0036748896443974,0.01,2,1,1,continuation,1.3623753271024765e-15,0.9669298584954971,1.5576551210790434e-36,0.03307014150450294,True,drift,True,fallback hardcoded 30-mode coefficients,,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,140.02278359999764,legacy,continuation,1.0036748896443974,0.003674889644397439,6.2667540733723195,0.07374209669488495,0.08110538079757833,0.9918172973331779,0.024887438837680853,False,False,dimensionless_x,-1.1102230246251565e-16,1e-14,1e-13
9;1:2,ideal,48000,48000,48000,nan,16.37149808226001,0.9973848903377615,plateau_0.04,0.04,14,0.07992442485700885,0.011054186210271471,1.0043599438926738,-0.24772126043581322,0.006853770217170335,1.4120383448135954e-15,1.0021776009733374,0.0,2,1,1,closest_to_a_nc,1.4120383448135954e-15,1.0021776009733374,1.5449129018491685e-36,0.0021776009733374124,True,stable,True,fallback hardcoded 30-mode coefficients,parallel_theorem_candidate,local_cpp_scan,118.6663155999995,21.122577599991928,0.0046205999969970435,140.0388774000021,legacy,continuation,1.0021776009733374,0.0021776009733374124,6.2667540733723195,-0.004359943892673801,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
